age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,binary,tenure,country,text
34,0,12,34.2,0.888888889,2,1,53399,450,0,0,14,0,51,0,poyoco
21,0,7,23,0.5,2,0,1792,10,1,3,1,0,51,0,scimmiottino
24,1,6,24.6,0.6,1,0,346,6,0,1,1,0,51,0,glikokaliks
22,1,7,23.6,0.6,1,0,3783,0,0,0,5,0,51,0,kangapanda
22,0,20,23,0.75,1,0,25143,72,0,0,17,0,51,1,gbeastly
20,1,6,20.2,0.833333333,1,0,4133,33,0,1,9,0,51,1,nervdingz
34,1,5,25,0.2,1,0,926,2,0,1,3,0,50,0,dees_troyer
22,0,10,21.6,0.444444444,2,0,175,18,0,1,7,0,50,0,edzia88
20,0,8,21.2,0.5,3,0,169,8,0,1,4,0,50,0,bubbles67
25,1,5,26.2,0.6,1,0,42678,0,0,0,2,0,50,0,sabakuwashi
18,1,6,20.4,1,2,0,8151,0,4,1,0,0,50,1,doc91
19,1,5,20.8,0.4,4,0,8642,65,2,1,13,0,49,0,schemisser
23,1,7,22.8,0.428571429,1,0,5102,0,0,1,0,0,49,0,svetlyj
28,0,14,28.9,0.818181818,6,0,823,143,0,1,4,0,49,0,blossomgirl_
43,0,6,30.4,0.833333333,5,0,12973,1853,0,2,3,0,49,0,fabiananemerodr
27,1,5,25.2,1,2,0,15524,15,0,1,5,0,49,0,deceptacon07
28,1,7,21.6,1,5,0,42322,1556,0,0,2,0,48,1,havoc8282
22,1,16,24,0.583333333,1,0,26729,0,0,1,9,0,48,1,crispusattucks
20,0,6,20.8,1,1,0,22163,117,0,1,11,0,48,0,freeckle
20,1,7,19.4,0,3,0,16596,0,0,0,22,0,48,0,znuldre
29,1,12,27.2,0.875,3,0,12656,0,0,1,1,0,48,0,chernoslav
26,1,6,22,0,2,0,4,0,0,0,3,0,48,0,leon999
20,0,6,22.4,0.333333333,2,0,1152,2,0,0,4,0,48,0,imkaokao
24,0,6,32.6,0.666666667,2,0,5147,23,0,1,4,0,48,0,purafollia
25,0,5,28.4,0.75,2,0,5078,1,0,1,1,0,48,0,caliya
22,0,7,21.2,0.4,3,0,8440,20,0,0,0,0,48,0,pussihiiri
29,1,12,29.8,0.555555556,2,0,39207,238,0,4,3,0,47,1,eyemotion_rockt
23,0,10,24.2,0.5,4,1,7670,58,0,1,8,0,47,1,afowler1098
22,0,13,27.7,0.545454546,8,0,3947,41,0,0,27,0,47,0,smo_ochy
23,0,6,22.2,0.6,1,0,2,2,0,1,7,0,47,0,urgl
29,1,7,31,0.666666667,3,0,19703,26,0,1,3,0,47,0,aletd
21,1,14,27,0.666666667,7,0,15684,6,0,0,8,0,47,1,kimokos
22,0,7,22.4,0.666666667,2,0,13854,0,0,0,5,0,47,1,briana1989
28,1,7,23.8,0.857142857,1,0,6119,3,0,1,4,0,47,0,n1lux
44,1,9,32.6,1,2,2,31329,62,0,1,2,0,46,0,negrabarba
31,0,6,27.8,0.333333333,4,0,688,1,6,1,6,0,46,0,layale
19,0,8,22,0.428571429,1,1,15238,110,0,0,6,0,46,1,queenmaggiemac
21,0,15,22.6,0.666666667,3,0,4752,2,0,1,13,0,46,0,doarda
20,0,21,22.8,0.6875,13,0,2313,10,0,1,2,0,46,0,besthia
21,0,6,24.4,0.8,3,0,5151,0,0,1,0,0,46,1,diequalle
21,1,7,20.2,0.857142857,1,0,31178,35,5,0,21,0,45,0,niekfct
24,1,6,25.2,0.4,2,0,19489,29,0,1,10,0,45,0,mikawels
18,0,6,19,0.166666667,4,0,17133,8,0,1,16,1,45,0,xtessjee
24,1,5,28.4,0.2,4,0,135,13,0,1,1,0,45,0,kaan_34_kann
20,1,8,22.8,0.428571429,1,3,1826,20,0,1,1,0,44,0,samurai-ba
19,0,8,21,0.428571429,3,0,397,17,0,1,4,0,44,0,alien_13_gta
21,1,5,26.4,0.6,2,0,12,0,0,1,1,0,44,0,bosc089
31,0,11,33.4,0.75,4,0,14733,61,0,1,3,0,43,1,tashodelic
20,0,5,22.8,0.6,4,0,16583,44,0,0,6,0,43,0,untitled_90
20,1,8,20.6,0.6,1,0,39300,13,0,0,51,0,43,0,justinfranssen
20,1,14,19.3,0.909090909,2,0,12409,1,0,1,9,0,43,0,hilee
32,1,7,28.4,1,2,1,7517,14,0,2,3,0,43,0,hdzlevi
24,0,5,26.8,1,1,0,1129,10,0,1,1,0,43,0,katecucu
22,1,11,22.6,0.6,3,1,18097,0,0,0,0,0,42,0,symptom89
19,0,6,20.8,0.6,5,0,61738,131,0,1,8,0,42,1,wellthissucks
19,0,27,23.85,0.727272727,14,1,28978,132,5,1,53,0,42,0,choounshiryuu
43,0,11,38.2,0.454545455,1,0,233,0,0,1,6,0,42,0,sarah-k
25,0,11,26,0.833333333,4,2,126070,53,0,0,13,0,42,1,fancycocktail
23,1,5,26,1,1,0,3992,1,0,1,3,0,42,0,henriquetavares
27,1,22,35.25,0.8,10,2,11385,335,0,0,16,0,41,0,portnoyjr
22,1,7,23.6,0.8,3,0,24155,1,0,0,5,0,41,1,fidelcostco
19,0,5,21.6,0.8,2,0,117,10,1,0,3,0,41,0,stargazer00
28,0,13,25.8,0.9,7,0,9844,2,0,1,14,0,41,1,manguun
22,0,7,28.4,1,2,0,144,0,0,1,3,0,41,1,rina_88
23,1,5,22.6,0,5,0,69,0,0,1,1,0,40,0,sezer1905
17,0,17,22.46666667,0.6875,3,1,22869,20,0,0,107,0,40,0,shanizi
16,0,11,25,0.166666667,2,1,11171,243,0,1,12,0,39,1,alenamagbusted
24,1,9,20.8,0.4,3,0,54554,29,0,0,3,0,39,0,kangaxxbcn
22,1,6,23.4,0.666666667,1,0,42618,28,0,0,4,0,39,0,kreciol87
21,0,6,20.8,0.8,1,0,59,3,0,0,17,0,39,0,trudzia_18
25,1,6,19.4,0.8,3,0,1887,0,0,0,5,0,39,0,britneyboy7
19,0,6,22,1,2,0,7965,7,0,0,1,0,39,0,playstereoplay
23,1,12,23.2,0.5,3,1,65754,1,0,0,3,0,38,1,acneuens
23,1,6,21.2,0.5,1,0,42375,16,0,0,2,0,38,1,arrowsandacorns
20,0,7,22,0.6,4,1,3081,12,0,0,4,0,38,1,lightfindsyou
22,0,10,27.2,0.833333333,3,1,3369,307,0,1,4,1,38,1,sweetiepi365
24,1,6,34.8,0.4,4,1,5547,180,0,1,7,0,38,0,mokkzart
39,1,11,34.2,0.857142857,9,0,880,287,0,1,6,0,38,0,geofit
22,0,8,23.4,0.666666667,5,0,275,27,2,1,31,0,38,0,aceintheflush
21,1,7,21.6,0.75,2,0,15595,12,0,0,5,0,37,0,fozzieb33r
40,1,7,30.6,0.2,2,1,10278,215,0,1,4,0,37,1,quantumsheep
27,1,6,26,0.666666667,2,0,11294,9,0,0,2,0,37,0,magitta
20,1,13,24.5,0.818181818,7,0,16553,15,17,0,23,0,36,0,terrorsathan666
20,0,7,23.6,1,3,0,2360,9,0,2,4,0,36,0,alissade
18,0,6,19.4,0.333333333,1,0,8011,66,0,0,0,0,36,1,breetedford
20,1,6,20,0,4,0,0,0,0,0,1,0,36,0,bodyjeen
23,0,5,23.4,0.4,3,0,9112,131,0,0,8,0,36,0,justplaying
23,1,6,30,0.6,2,1,12096,16,0,1,1,0,36,1,kandaras
26,1,7,25.2,0.6,3,0,13747,265,0,1,3,0,36,0,bzdinn
36,0,7,22.8,0.6,2,0,224,16,0,0,7,0,36,1,caloocalay
21,0,5,21.4,0.6,1,0,7501,0,0,0,4,0,36,0,smily00
23,0,8,29.8,0.833333333,1,0,4292,3,0,0,7,0,36,0,sophiareis
36,1,18,33.7,0.833333333,7,0,39330,149,511,0,27,1,35,1,mrniceguy75
22,1,7,20.8,0.8,3,0,9030,41,0,0,7,0,35,0,badboymichael
21,1,6,20.8,0.666666667,2,0,12140,15,0,0,1,0,35,1,rjohnso
22,1,15,23.2,0.266666667,9,1,2535,30,0,0,11,0,35,0,holmio
24,1,9,23,0.142857143,2,0,646,2,0,1,4,0,35,1,panchicletas
24,1,6,23.6,0.6,1,0,4874,0,0,0,0,0,35,0,blankuestra
25,0,7,28.6,0.833333333,3,1,1420,139,0,0,0,0,34,1,uglyrose817
18,0,6,23.8,0.333333333,2,0,86,0,0,1,6,0,34,0,hejhooo
29,1,5,31,0.666666667,1,0,3675,0,0,1,1,0,34,0,blackgretsch
18,0,6,19.8,0.666666667,1,0,1953,26,0,0,8,0,34,0,all_be_allright
22,1,6,21.6,0.2,1,0,8492,125,0,0,3,0,33,0,evrepid
26,1,8,24,0.5,2,0,6212,49,0,0,1,0,33,1,komaking
20,1,7,20.2,1,3,0,4321,1,0,1,0,0,33,0,kosta_dragovic
17,1,6,17.6,1,1,0,4917,229,1,0,2,0,33,1,ramza89
23,1,15,23.7,0.583333333,2,0,23260,0,0,0,7,0,32,1,tuxedomole
18,0,11,17.9,0.5,1,0,206,0,0,1,0,0,32,0,pandzia16
21,0,7,19.2,0.666666667,1,0,2156,24,0,1,5,0,32,0,raafiinhaaa__
31,0,9,22.4,1,2,0,219,21,0,0,3,0,32,1,trinitymartinez
18,0,9,20.4,1,1,0,2794,23,0,1,0,0,31,0,yu_vismut
26,1,16,26.8,0.642857143,1,1,1614,6,0,0,5,0,31,0,garymaciej
21,0,6,24.6,0.666666667,1,1,225,0,0,0,2,0,31,1,mstamer790
19,0,6,17.8,0.4,2,0,399,8,0,0,6,0,31,0,lapezu
24,1,5,22.8,0.6,1,0,15368,48,10,0,37,0,30,0,allall1987
27,0,6,32,0.25,2,1,27205,45,0,0,4,0,30,0,jazzbina_
21,1,7,21.6,0.666666667,2,0,8453,19,0,0,0,0,30,1,cooolerhead
21,1,5,21,0.75,1,0,1703,0,0,0,3,0,30,0,rihardo
25,0,7,24.4,0.142857143,2,0,10985,8,0,0,2,0,29,1,eilidh23
35,1,6,34,1,1,0,6335,2,0,0,0,0,29,1,sw10
18,1,6,20.4,0.2,2,0,12656,0,0,1,12,0,29,0,rupo_punk
23,0,5,25.2,0.75,1,0,60881,8,0,0,5,0,28,1,breathesalty
17,1,7,22.4,1,3,1,24405,315,0,0,8,0,28,0,lamps210
22,1,7,21.8,0.833333333,1,0,9113,58,0,0,1,0,28,0,p1540
20,0,5,23.6,0,2,0,293,83,0,0,6,0,28,1,what_the_lemon
26,0,6,25,0,2,0,31059,31,0,0,1,0,27,1,deepwonderment
20,1,9,20.4,0.833333333,1,0,2507,6,0,0,12,0,27,1,andrewaubin
22,0,8,22.2,0.2,1,0,10042,14,0,0,2,0,26,0,nele_t
20,1,8,21.2,0.571428571,1,0,31360,0,0,0,2,0,26,1,limebear
20,0,5,21.2,0.666666667,1,0,1947,71,0,2,11,0,26,0,zontya
22,1,6,24.4,1,1,0,2289,0,0,0,1,0,26,0,metalhagrid
21,0,15,21.2,0.666666667,2,0,11774,56,0,0,17,0,25,1,leaenae
19,1,5,19.4,0,1,0,0,0,0,0,1,0,25,0,nanduh29
17,1,6,18,0,4,0,272,3,4,0,3,0,25,1,rjdriscoll25
17,0,6,20.4,0.833333333,2,0,587,102,0,0,3,0,25,0,mrsfogelklou
17,1,8,18.4,0.5,1,0,17,8,0,0,3,0,25,1,lukester911
19,0,5,19.4,0.8,2,0,4171,8,0,0,4,0,24,1,gurkensalat007
27,0,7,26,1,1,0,9972,647,0,0,2,0,23,1,missmiasays
22,1,8,22.2,0.857142857,1,0,11272,105,0,1,0,0,23,0,blind2702
17,0,5,17,0.5,1,0,0,1,0,0,1,0,23,0,insanexmaniac
20,0,6,20,0.833333333,1,0,1642,3,0,0,1,0,23,1,moschrank
21,1,11,20.9,0.8,1,0,6680,0,0,1,3,0,22,0,surymaat
17,0,6,22.8,0.166666667,4,0,2,10,0,0,4,0,22,0,lovebbmetalemo
17,0,5,17.6,0.2,4,0,11501,4,0,0,1,0,22,0,haylsnow
22,1,5,22.2,1,1,0,19962,15,0,0,1,0,20,0,moioontommi
24,0,9,24.4,0.5,1,0,7520,12,0,0,1,0,20,1,rucify
39,1,8,30,0.666666667,5,1,281,57,0,0,4,0,20,1,ninedosus
23,1,7,23.4,0.285714286,2,0,631,212,0,1,6,0,20,1,twoonhigh
20,1,7,19.6,0.666666667,3,0,15465,838,2,0,7,0,19,1,ikkederben
44,1,5,29,0,4,0,47,1,0,0,3,0,19,1,whatdafux2010
34,1,7,29.6,0.4,1,0,4207,12,0,1,2,0,19,1,jaykingy
21,0,6,25.6,0.2,3,1,25335,29,0,1,17,0,19,0,jayrannemara
19,1,7,19.8,0.833333333,2,0,9581,29,0,1,9,0,18,0,hertogjan1992
18,1,5,16.2,0.6,2,0,6073,4,0,2,6,0,17,0,bielabba
21,1,6,21.6,0.666666667,2,0,65422,169,0,0,7,0,16,1,zeldafreaknr2
23,0,6,24.2,0.4,1,0,244,0,0,0,1,0,15,0,lilit_it
21,0,5,17.8,0.5,4,0,0,0,0,0,3,0,15,0,paola_gonzalez
22,0,5,22.6,0.6,1,1,690,1,0,1,3,0,13,0,miiiamedeiros
21,0,5,20.8,0.8,1,2,1858,10,0,0,4,0,10,0,mateaaa
35,1,32,22.32,0.964285714,3,2,14509,6,0,0,7,0,47,1,tjohansen
25,0,11,26.7,0.7,3,0,860,127,0,1,11,0,42,0,gretteruska
21,0,6,20.2,0.6,3,1,303,8,0,0,1,0,6,0,condessa_lugosi
20,1,70,23.12,0.413793103,18,5,21582,80,0,0,41,1,38,0,heimur
19,1,15,20.6,0.545454546,1,1,58398,16,0,0,7,0,20,1,charliedoan
22,1,17,19.6,0.2,6,0,23229,194,0,1,11,0,19,1,banditcrow
23,0,8,22.2,0.666666667,2,0,16847,11,0,0,3,0,55,0,highest_hope
22,1,15,20.53333333,0,5,0,30358,0,0,1,14,0,20,0,jabehsanchez
22,1,20,27.6,0.733333333,4,1,20997,0,0,0,18,0,56,0,dimanium
20,1,15,21.7,0.357142857,1,0,18961,133,29,1,13,0,38,0,enateh
16,1,15,22.7,0.846153846,2,0,8780,77,0,0,12,0,14,1,dominic-sch
24,1,24,22.8,0.238095238,14,0,13956,4,0,1,3,0,51,0,schakal87
29,1,12,28.4,0.666666667,7,1,15087,0,4,0,3,0,75,0,pkeku
24,0,5,28.8,1,3,0,24943,0,0,0,6,0,71,0,lyinginmydiary
35,1,9,24.2,0.857142857,5,1,11354,13,0,0,1,0,68,0,thibmonier
38,1,5,32,0.4,1,0,10353,150,0,1,29,0,56,0,ipointblank
30,1,11,26.8,0.428571429,3,1,16439,660,0,10,3,1,49,0,tchinkatchuk
27,1,7,29.2,1,3,0,12665,32,0,1,0,0,36,1,makedigital
18,1,7,21.4,0.4,2,0,5084,29,26,0,18,0,35,0,karlo_c
18,1,7,19.8,1,3,0,1840,28,0,0,1,1,33,0,babinec
22,0,10,24.8,0.5,2,1,62,4,0,0,0,0,18,0,milkycocktail
18,1,5,17,0.8,1,0,3198,15,0,1,1,0,15,0,ikrysteq
22,0,11,29.8,0.5,4,0,71182,221,0,0,5,0,45,1,leopardskin
15,0,10,20,0.571428571,8,0,80,6,0,0,2,0,5,0,chococookie8
24,1,15,26.4,0.333333333,9,0,3175,132,0,1,10,1,40,0,onurcaglayan
21,0,32,22.48,0.806451613,12,0,38316,22,15,1,80,0,64,0,-trin-
22,1,42,22.11428571,0.52631579,7,0,19998,306,1,1,53,0,59,0,borek182
19,1,5,20.4,0.6,1,0,24895,78,0,0,3,1,47,1,lars9232
38,0,7,26.6,0,3,0,2037,0,0,1,4,0,47,1,charmingflo
26,0,17,27.6,0.933333333,7,1,2335,51,0,1,2,0,44,0,chertenoksam
16,0,19,20.4,0.647058824,8,0,626,376,0,0,11,0,25,1,melonfreak
19,0,25,20.25,0.47826087,3,0,30044,18,0,1,57,0,44,1,svealein
25,0,26,25,0.6875,5,2,4897,164,0,0,95,0,63,0,trichodina
19,0,15,21.73333333,1,6,0,1206,6,0,1,47,0,61,1,christinajm
34,0,19,35.73333333,0.933333333,3,2,2719,25,0,0,1,0,60,0,fabicercal
32,0,24,29.46666667,0.578947368,9,1,11097,101,0,1,4,0,59,0,nesssli
32,0,18,25.93333333,0.588235294,7,0,11967,32,24,0,11,0,57,1,mmjuggler
23,0,20,26.93333333,0.8125,8,0,99629,419,3,2,41,0,42,0,hexenmeisterin
21,1,17,20.33333333,0.4375,1,0,21331,860,0,0,12,0,36,0,funkspielleiter
16,1,21,20.8,0.947368421,3,0,13507,124,11,1,38,0,29,1,the_icedragon
18,1,14,19.5,0.384615385,3,0,1040,4,0,1,4,0,21,0,dazeddigital
21,1,18,22.4,0.533333333,2,0,27541,35,0,0,30,0,18,0,larsistelekker
23,1,6,21.6,0.5,2,0,10310,20,0,0,6,0,13,0,turinguvstroj
27,1,24,27.2,0.642857143,5,0,5065,443,0,1,3,0,59,1,trissypissy
23,1,98,24.06153846,0.512195122,24,3,68532,264,6,1,152,0,45,0,suhar88
21,1,30,21.8,0.357142857,5,0,7425,68,0,0,39,0,23,0,pendulouslight
19,0,23,23.4,0.611111111,14,0,11045,11,6,0,32,1,34,0,choolove
19,0,5,16.2,0.4,1,0,238,3,0,0,1,0,7,0,carollllll
25,0,32,24.16,0.258064516,5,1,35988,98,0,0,101,0,49,0,frookypooky
20,0,18,22.06666667,0.888888889,10,2,866,1,10,0,47,0,40,0,brit_21
28,0,16,27.3,0.785714286,2,0,2300,4,0,0,8,0,85,1,heatherhate
28,1,30,36.2,0.807692308,12,4,64939,102,0,1,36,0,58,0,diemon
22,0,11,21.1,0.3,3,0,9005,184,0,1,19,0,16,0,tiquismiquis_
21,1,12,21.7,0.222222222,6,0,48231,3,0,0,7,0,83,1,byoushinn
26,1,12,23.9,0.888888889,1,0,3615,0,0,0,0,0,81,0,mazlink
22,0,12,24.7,0.454545455,2,0,5367,2,19,1,150,0,76,0,erla
31,1,17,30,0.785714286,1,1,20778,25,0,1,3,0,73,1,volponi
28,0,14,26.1,0.846153846,6,1,5312,24,12,1,14,0,70,0,mtavb
27,1,14,25.8,0.545454546,4,0,67001,525,0,1,8,0,69,0,hytonevi
26,0,15,24.7,0.615384615,1,0,939,55,0,1,2,0,64,0,wuwh
18,1,13,18.9,0.545454546,2,0,29624,0,6,1,35,0,63,0,dabazdard
23,1,17,25.3,1,2,0,65921,2,0,1,2,0,60,1,jsgrab
27,0,13,27,0.4,3,0,25290,15,3,1,23,0,58,0,neskazu
38,1,13,38.4,0.636363636,4,0,5290,555,1,1,9,0,54,0,muchospablo
28,1,20,26.8,0.352941177,3,0,25706,41,0,1,2,0,49,0,danilomoreno
19,1,24,21.05,0.545454546,4,0,4810,14,4,1,5,0,49,0,creativerb
44,1,19,43.3,0.875,5,1,8,3,0,1,5,0,45,1,chabha
21,1,13,19.9,0,6,0,982,111,4,1,6,0,43,0,angelgorgeous
26,1,13,24.5,0,5,1,761,71,0,1,1,0,39,0,alexmarx
19,1,13,23.1,0.454545455,8,0,16,0,0,1,13,0,38,0,guerreiro08
26,1,11,27.1,0.444444444,2,0,7455,62,0,1,37,0,37,0,_julio
27,0,13,24.3,0.461538462,5,0,5263,13,0,0,6,0,36,0,rebeccakathleen
20,1,11,19.6,0.272727273,2,0,17798,43,0,0,2,0,36,1,domisabear
19,0,16,21.8,0.357142857,6,1,11406,108,7,0,2,0,35,0,polciaxoxo
22,1,14,21.6,0.545454546,3,0,33399,0,0,0,7,0,35,0,nick_vinken
24,1,16,23.3,0.230769231,2,0,8834,187,0,0,8,0,32,1,snoodledoodle
17,1,10,21,0.8,2,0,13469,47,0,0,4,1,30,0,tails1942
16,0,10,18.4,0.625,7,0,6555,11,0,0,3,0,26,1,mai2l95
20,1,11,19.8,0.9,1,0,6701,56,0,0,12,0,16,1,marc____
20,1,13,19.8,0.307692308,8,0,13145,3,0,0,9,0,9,0,shuzxo
22,1,7,21.2,0.666666667,2,0,6899,4,0,0,4,0,19,0,artooom
26,1,17,23.7,0.666666667,4,0,46021,132,0,1,7,0,55,0,pumpkindreamer
19,1,16,19.2,0.153846154,4,0,15322,8,0,1,5,0,30,0,xenonst
23,1,51,23.63333333,0.452380952,8,3,11776,53,0,0,10,0,63,0,drozzd
18,0,16,18.93333333,0.466666667,2,0,1204,4,0,1,50,0,38,0,quepesada
20,1,21,20.13333333,0.5,2,0,21511,48,0,1,29,0,50,1,black-sheeep
26,1,67,26.6,0.881355932,9,3,104319,8,8,1,73,1,84,0,wago
27,1,24,24.8,0.681818182,3,1,59125,30,10,0,14,0,69,0,zigomir
28,0,38,31.52,0.757575758,10,1,6286,390,1,0,13,0,81,1,eatacarvelcake
24,0,35,24.03333333,0.161290323,4,0,36740,1,0,0,27,0,62,0,heythatscool
18,0,8,18.4,0.428571429,2,0,15521,84,1,1,81,0,43,1,cracked-actor
23,1,31,24.72,0.862068966,8,2,54675,231,0,0,222,1,67,0,munkyhead01
29,1,13,27,0.636363636,3,1,4982,1,0,0,1,0,17,0,photocane
29,1,7,29.4,0.666666667,3,0,691,0,0,1,4,0,34,0,zehcnasartnoctu
23,1,12,25.8,0.75,3,1,13145,4,3,1,14,0,58,1,chickcorea1357
22,1,7,22,0.666666667,5,0,10919,46,0,1,4,0,9,0,nordesk
21,0,29,23.4,0.5,7,2,7762,21,0,0,18,0,13,0,autumntale
21,1,8,22,0.857142857,2,0,6429,118,1,0,0,0,35,0,shad___
23,0,18,31.33333333,0.875,9,2,17,99,0,0,9,0,31,0,aweru
24,1,6,23.6,0.8,2,0,8900,0,48,0,0,0,84,1,italia5239
28,1,11,23.2,0.6,3,0,19108,15,0,1,10,1,80,1,huibui
28,1,7,28.6,0.6,1,0,2444,0,0,0,0,0,77,1,atsarang
22,1,15,22.3,1,2,0,34187,0,6,0,111,0,77,1,type245
31,1,10,28.8,0.75,1,0,14416,2,0,0,0,0,76,0,yuzukim
31,1,11,28,0.5,4,0,16498,22,0,0,14,0,75,0,gluem
24,1,6,22.6,0.8,1,0,14239,0,0,0,5,0,74,1,mike_on_the_mic
26,1,5,24.8,0.6,2,0,8974,0,0,0,2,1,73,1,vype09
25,0,6,23.2,0.2,2,0,11519,0,1,0,4,0,73,1,heartswillbind
25,1,6,24.4,0.833333333,2,1,912,4,0,1,3,0,71,1,van-weeze-86
27,1,6,23.6,1,1,0,6368,11,5,1,4,0,71,0,chimnino
35,1,6,25.4,0.6,1,0,26044,149,0,1,2,0,70,0,wkonieczny
21,0,6,25.6,0.8,4,0,26597,1,0,1,56,0,70,1,the_new_kid
26,1,10,25.4,0.3,1,0,81471,4,0,0,19,0,69,1,j0hnnyrt
31,1,9,30.8,0.5,4,1,3103,120,0,1,5,0,69,1,terumo
22,1,6,21.8,0.833333333,1,0,21838,1,6,1,12,0,69,0,quazzi
36,1,8,32.6,0.571428571,6,0,10897,2,1,1,1,0,69,0,breidert
25,0,5,27.8,1,1,0,9827,2,0,0,7,0,69,1,remeriel
23,0,9,22.6,0.833333333,3,0,21877,1,0,0,3,0,68,0,xrhapsody
29,0,6,27.4,0.833333333,1,1,29649,42,0,1,40,1,67,1,anteia
27,0,9,29,0.75,3,0,17022,9,0,1,1,0,67,1,stephhopp
22,1,8,22,0.666666667,1,0,49640,1,0,1,3,0,67,1,sleepinginbio
33,1,6,31.2,0.4,2,0,5604,5,0,1,3,0,66,0,kikkio
22,1,6,22.2,0.833333333,1,0,1847,1,0,1,0,0,66,0,laksberg
22,1,5,22.2,0.2,1,0,8838,1,0,0,16,0,64,0,ulverbhoy
23,1,5,22.6,1,1,0,356,0,1,0,5,0,64,0,peterfloee
22,0,10,24.6,0.875,2,0,9292,6,1,1,5,0,63,0,oestlund
25,1,6,23,0.6,1,0,23574,1,0,0,4,0,62,1,graffit
32,1,6,29.4,0.666666667,1,0,13186,1,0,0,18,0,62,0,jdbwilki
21,0,5,21.8,0.8,1,0,480,7,0,0,6,0,62,1,ninasaur
22,1,8,24.2,1,2,0,23400,6,0,1,5,0,62,0,rastebirwres
23,1,6,23.8,0.4,4,0,8731,74,4,0,15,0,61,0,maeglas
30,1,7,24.2,0.666666667,1,0,109476,5,1,0,9,0,60,1,markandersen
21,0,11,21.8,0.636363636,3,0,3472,18,0,0,24,0,60,1,xxxsianxxx
20,1,6,21.8,0.833333333,2,0,29772,5,0,1,13,0,59,1,triton1177
31,0,5,31.4,0.6,2,0,6960,507,2,1,3,0,59,0,ebluecat
23,1,5,23.2,0.25,2,0,928,0,0,0,0,0,59,0,jizminc
25,0,6,24.4,0.4,1,0,6528,5,0,1,6,0,59,1,rosergirl
19,1,15,20.9,0.636363636,3,0,26069,0,94,1,252,0,59,0,black_flame94
26,0,6,30,1,2,1,2890,46,0,0,31,0,59,0,beitasoy
21,1,8,25,0.5,5,0,1473,5,0,1,55,0,59,0,namudi
26,0,6,29.4,0.5,3,0,46994,55,0,0,0,0,58,1,tokukyou
19,1,6,19,0.6,1,0,808,79,0,1,0,0,58,0,gregrzesiek
41,0,7,28.2,0.666666667,3,0,1093,8,0,1,5,0,58,0,la_modis
26,1,5,22.6,0.6,4,0,36336,17,0,0,13,0,57,0,ree84
27,0,7,31.2,0.8,4,0,3432,5,0,1,2,0,57,0,chamancha
27,1,7,19.4,0,2,0,56651,21,5,1,1,1,56,0,sepuk
25,1,7,20,0.2,3,0,3965,22,0,1,16,0,56,0,ortizon
31,0,8,32.6,0.428571429,3,0,27044,374,0,1,27,0,56,0,leyrelerele
23,0,8,22.6,0.5,1,0,9218,0,2,1,14,0,56,0,babolada
22,1,5,22,0.8,2,0,10251,3,0,1,2,1,55,1,dan_ferret
20,0,10,27.4,0.333333333,4,0,2,0,0,1,11,0,55,0,broken_dreamer
27,1,7,25,0.857142857,4,0,405,122,0,1,5,0,55,1,oired
21,1,6,21.4,1,2,0,1842,7,1,2,8,0,55,0,cybersardinha
44,0,15,41,0.777777778,5,2,10492,380,7,5,22,0,54,1,sheecreature
35,1,7,30.6,1,4,0,2156,412,0,1,7,0,54,0,avinyonet
18,1,6,21.2,1,3,0,3455,0,0,1,2,0,53,0,lord_deathshade
20,0,9,24.6,0.428571429,3,0,14900,37,0,1,7,0,52,0,-idahoo-
30,0,7,28.8,0.8,3,0,749,46,0,1,13,0,52,0,jillstack
22,1,5,24.6,1,2,0,4873,0,1,1,10,0,52,0,conqueror555
22,0,6,22.6,0.333333333,1,0,7449,1,0,1,4,0,51,0,principessa89
20,0,8,21.8,0.571428571,2,0,27750,113,0,1,6,0,50,0,jolkuuu
26,0,6,24.6,0.5,3,0,12882,1,0,1,1,0,49,1,flipje_vla
27,0,11,29.8,0.666666667,1,0,8426,22,2,1,31,0,49,0,isibassi
26,1,14,26.6,0.846153846,9,0,21297,1,0,1,4,0,49,0,rockyraccoon-
30,0,8,27.6,1,2,0,4369,279,0,1,7,0,49,0,tireka
21,1,9,24.6,0.4,2,0,5631,106,0,1,10,0,48,1,last409
25,1,5,24.2,1,1,0,18720,27,0,1,36,0,47,0,ksiadz88
21,1,5,23,1,4,0,760,0,0,0,2,0,47,0,genowyn
26,0,6,26.6,0.6,1,0,479,48,0,1,2,0,47,1,miss_yavanna
26,1,8,27.6,0.4,3,0,10178,0,0,1,4,0,47,0,nola94
21,0,7,22.2,0.666666667,1,0,837,0,0,1,2,0,47,0,thebottersnike
23,0,8,24.2,1,3,0,1449,23,0,1,5,0,47,0,moonwhisper
22,1,5,23.4,1,2,0,8124,0,0,0,1,0,47,0,encorv
21,1,6,21.6,0.333333333,1,0,595,4,0,1,5,0,46,0,cwirer
24,1,9,23.8,0.75,1,0,12415,0,0,0,0,0,46,1,capgunfunk
21,1,6,22.2,0.333333333,3,0,49582,52,0,0,6,0,44,0,lumiere-
21,0,7,21.4,1,1,0,1150,68,0,1,1,0,44,0,an1usia
43,1,8,31.4,0.666666667,3,0,7750,0,0,1,8,0,44,1,xtra-x
