Index,Seas_Ep,Season,Episode,Episode_Title,Character,Word_Count,Release_date,Duration,Rating,Writer_1,Writer_2,Director,US_Viewers,rate,rate_aud
30873,S8E1,8,1,Winterfell,,,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
30874,S8E2,8,2,A Knight of the Seven Kingdoms,,,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
30875,S8E3,8,3,The Long Night,,,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
30876,S8E4,8,4,The Last of the Starks,,,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
30877,S8E5,8,5,The Bells,,,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
30878,S8E6,8,6,The Iron Throne,,,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
30879,S1E1,1,1,Winter Is Coming,,,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
30880,S1E2,1,2,The Kingsroad,,,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
30881,S1E3,1,3,Lord Snow,,,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
30882,S1E4,1,4,"Cripples, Bastards, and Broken Things",2,Catelyn Stark,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
30883,S1E5,1,5,The Wolf and the Lion,11,Mhaegen,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
30884,S1E6,1,6,A Golden Crown,,,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
30885,S1E7,1,7,You Win or You Die,,,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
30886,S1E8,1,8,The Pointy End,,,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
30887,S1E9,1,9,Baelor,,,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
30888,S1E10,1,10,Fire and Blood,,,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
30889,S2E1,2,1,The North Remembers,,,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
30890,S2E2,2,2,The Night Lands,,,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
30891,S2E3,2,3,What Is Dead May Never Die,,,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
30892,S2E4,2,4,Garden of Bones,,,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
30893,S2E5,2,5,The Ghost of Harrenhal,1,Jorah Mormont,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
30894,S2E6,2,6,The Old Gods and the New,5,Theon Greyjoy,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
30895,S2E7,2,7,A Man Without Honor,28,Maester Luwin,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
30896,S2E8,2,8,The Prince of Winterfell,,,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
30897,S2E9,2,9,Blackwater,,,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
30898,S2E10,2,10,Valar Morghulis,,,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
30899,S3E1,3,1,Valar Dohaeris,,,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
30900,S3E2,3,2,"Dark Wings, Dark Words",1,Thoros Of Myr,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
30901,S3E3,3,3,Walk of Punishment,,,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
30902,S3E4,3,4,And Now His Watch Is Ended,,,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
30903,S3E5,3,5,Kissed by Fire,,,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
30904,S3E6,3,6,The Climb,,,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
30905,S3E7,3,7,The Bear and the Maiden Fair,,,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
30906,S3E8,3,8,Second Sons,,,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
30907,S3E9,3,9,The Rains of Castamere,,,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
30908,S3E10,3,10,Mhysa,,,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
30909,S4E1,4,1,Two Swords,13,Polliver,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
30910,S4E2,4,2,The Lion and the Rose,,,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
30911,S4E3,4,3,Breaker of Chains,,,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
30912,S4E4,4,4,Oathkeeper,,,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
30913,S4E5,4,5,First of His Name,,,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
30914,S4E6,4,6,The Laws of Gods and Men,,,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
30915,S4E7,4,7,Mockingbird,,,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
30916,S4E8,4,8,The Mountain and the Viper,,,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
30917,S4E9,4,9,The Watchers on the Wall,,,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
30918,S4E10,4,10,The Children,,,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
30919,S5E1,5,1,The Wars to Come,,,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
30920,S5E2,5,2,The House of Black and White,,,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
30921,S5E3,5,3,High Sparrow,,,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
30922,S5E4,5,4,Sons of the Harpy,,,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
30923,S5E5,5,5,Kill the Boy,,,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
30924,S5E6,5,6,"Unbowed, Unbent, Unbroken",,,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
30925,S5E7,5,7,The Gift,,,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
30926,S5E8,5,8,Hardhome,,,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
30927,S5E9,5,9,The Dance of Dragons,,,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
30928,S5E10,5,10,Mother's Mercy,,,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
30929,S6E1,6,1,The Red Woman,,,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
30930,S6E2,6,2,Home,,,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
30931,S6E3,6,3,Oathbreaker,,,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
30932,S6E4,6,4,Book of the Stranger,,,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
30933,S6E5,6,5,The Door,,,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
30934,S6E6,6,6,Blood of My Blood,,,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
30935,S6E7,6,7,The Broken Man,,,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
30936,S6E8,6,8,No One,,,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
30937,S6E9,6,9,Battle of the Bastards,,,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
30938,S6E10,6,10,The Winds of Winter,,,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
30939,S7E1,7,1,Dragonstone,,,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
30940,S7E2,7,2,Stormborn,,,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
30941,S7E3,7,3,The Queen's Justice,,,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
30942,S7E4,7,4,The Spoils of War,,,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
30943,S7E5,7,5,Eastwatch,,,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
30944,S7E6,7,6,Beyond the Wall,,,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
30945,S7E7,7,7,The Dragon and the Wolf,,,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
30946,S8E1,8,1,Winterfell,,,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
30947,S8E2,8,2,A Knight of the Seven Kingdoms,,,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
30948,S8E3,8,3,The Long Night,,,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
30949,S8E4,8,4,The Last of the Starks,,,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
30950,S8E5,8,5,The Bells,,,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
30951,S8E6,8,6,The Iron Throne,,,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
30952,S1E1,1,1,Winter Is Coming,,,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
30953,S1E2,1,2,The Kingsroad,,,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
30954,S1E3,1,3,Lord Snow,,,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
30955,S1E4,1,4,"Cripples, Bastards, and Broken Things",22,Knight of House Bracken,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
30956,S1E5,1,5,The Wolf and the Lion,19,Eddard Stark,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
30957,S1E6,1,6,A Golden Crown,,,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
30958,S1E7,1,7,You Win or You Die,,,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
30959,S1E8,1,8,The Pointy End,,,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
30960,S1E9,1,9,Baelor,,,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
30961,S1E10,1,10,Fire and Blood,,,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
30962,S2E1,2,1,The North Remembers,,,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
30963,S2E2,2,2,The Night Lands,,,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
30964,S2E3,2,3,What Is Dead May Never Die,,,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
30965,S2E4,2,4,Garden of Bones,,,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
30966,S2E5,2,5,The Ghost of Harrenhal,77,Daenerys Targaryen,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
30967,S2E6,2,6,The Old Gods and the New,7,Osha,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
30968,S2E7,2,7,A Man Without Honor,8,Theon Greyjoy,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
30969,S2E8,2,8,The Prince of Winterfell,,,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
30970,S2E9,2,9,Blackwater,,,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
30971,S2E10,2,10,Valar Morghulis,,,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
30972,S3E1,3,1,Valar Dohaeris,,,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
30973,S3E2,3,2,"Dark Wings, Dark Words",19,Arya Stark,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
30974,S3E3,3,3,Walk of Punishment,,,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
30975,S3E4,3,4,And Now His Watch Is Ended,,,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
30976,S3E5,3,5,Kissed by Fire,,,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
30977,S3E6,3,6,The Climb,,,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
30978,S3E7,3,7,The Bear and the Maiden Fair,,,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
30979,S3E8,3,8,Second Sons,,,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
30980,S3E9,3,9,The Rains of Castamere,,,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
30981,S3E10,3,10,Mhysa,,,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
30982,S4E1,4,1,Two Swords,5,Sandor Clegane,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
30983,S4E2,4,2,The Lion and the Rose,,,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
30984,S4E3,4,3,Breaker of Chains,,,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
30985,S4E4,4,4,Oathkeeper,,,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
30986,S4E5,4,5,First of His Name,,,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
30987,S4E6,4,6,The Laws of Gods and Men,,,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
30988,S4E7,4,7,Mockingbird,,,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
30989,S4E8,4,8,The Mountain and the Viper,,,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
30990,S4E9,4,9,The Watchers on the Wall,,,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
30991,S4E10,4,10,The Children,,,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
30992,S5E1,5,1,The Wars to Come,,,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
30993,S5E2,5,2,The House of Black and White,,,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
30994,S5E3,5,3,High Sparrow,,,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
30995,S5E4,5,4,Sons of the Harpy,,,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
30996,S5E5,5,5,Kill the Boy,,,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
30997,S5E6,5,6,"Unbowed, Unbent, Unbroken",,,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
30998,S5E7,5,7,The Gift,,,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
30999,S5E8,5,8,Hardhome,,,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
31000,S5E9,5,9,The Dance of Dragons,,,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
31001,S5E10,5,10,Mother's Mercy,,,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
31002,S6E1,6,1,The Red Woman,,,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
31003,S6E2,6,2,Home,,,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
31004,S6E3,6,3,Oathbreaker,,,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
31005,S6E4,6,4,Book of the Stranger,,,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
31006,S6E5,6,5,The Door,,,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
31007,S6E6,6,6,Blood of My Blood,,,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
31008,S6E7,6,7,The Broken Man,,,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
31009,S6E8,6,8,No One,,,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
31010,S6E9,6,9,Battle of the Bastards,,,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
31011,S6E10,6,10,The Winds of Winter,,,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
31012,S7E1,7,1,Dragonstone,,,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
31013,S7E2,7,2,Stormborn,,,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
31014,S7E3,7,3,The Queen's Justice,,,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
31015,S7E4,7,4,The Spoils of War,,,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
31016,S7E5,7,5,Eastwatch,,,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
31017,S7E6,7,6,Beyond the Wall,,,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
31018,S7E7,7,7,The Dragon and the Wolf,,,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
31019,S8E1,8,1,Winterfell,,,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
31020,S8E2,8,2,A Knight of the Seven Kingdoms,,,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
31021,S8E3,8,3,The Long Night,,,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
31022,S8E4,8,4,The Last of the Starks,,,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
31023,S8E5,8,5,The Bells,,,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
31024,S8E6,8,6,The Iron Throne,,,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
31025,S1E1,1,1,Winter Is Coming,,,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
31026,S1E2,1,2,The Kingsroad,,,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
31027,S1E3,1,3,Lord Snow,,,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
31028,S1E4,1,4,"Cripples, Bastards, and Broken Things",7,Tyrion Lannister,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
31029,S1E5,1,5,The Wolf and the Lion,12,Petyr Baelish,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
31030,S1E6,1,6,A Golden Crown,,,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
31031,S1E7,1,7,You Win or You Die,,,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
31032,S1E8,1,8,The Pointy End,,,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
31033,S1E9,1,9,Baelor,,,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
31034,S1E10,1,10,Fire and Blood,,,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
31035,S2E1,2,1,The North Remembers,,,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
31036,S2E2,2,2,The Night Lands,,,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
31037,S2E3,2,3,What Is Dead May Never Die,,,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
31038,S2E4,2,4,Garden of Bones,,,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
31039,S2E5,2,5,The Ghost of Harrenhal,10,Jorah Mormont,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
31040,S2E6,2,6,The Old Gods and the New,4,Theon Greyjoy,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
31041,S2E7,2,7,A Man Without Honor,22,Maester Luwin,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
31042,S2E8,2,8,The Prince of Winterfell,,,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
31043,S2E9,2,9,Blackwater,,,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
31044,S2E10,2,10,Valar Morghulis,,,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
31045,S3E1,3,1,Valar Dohaeris,,,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
31046,S3E2,3,2,"Dark Wings, Dark Words",3,Thoros Of Myr,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
31047,S3E3,3,3,Walk of Punishment,,,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
31048,S3E4,3,4,And Now His Watch Is Ended,,,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
31049,S3E5,3,5,Kissed by Fire,,,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
31050,S3E6,3,6,The Climb,,,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
31051,S3E7,3,7,The Bear and the Maiden Fair,,,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
31052,S3E8,3,8,Second Sons,,,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
31053,S3E9,3,9,The Rains of Castamere,,,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
31054,S3E10,3,10,Mhysa,,,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
31055,S4E1,4,1,Two Swords,5,Polliver,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
31056,S4E2,4,2,The Lion and the Rose,,,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
31057,S4E3,4,3,Breaker of Chains,,,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
31058,S4E4,4,4,Oathkeeper,,,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
31059,S4E5,4,5,First of His Name,,,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
31060,S4E6,4,6,The Laws of Gods and Men,,,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
31061,S4E7,4,7,Mockingbird,,,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
31062,S4E8,4,8,The Mountain and the Viper,,,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
31063,S4E9,4,9,The Watchers on the Wall,,,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
31064,S4E10,4,10,The Children,,,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
31065,S5E1,5,1,The Wars to Come,,,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
